Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
akto,com.akto.utils,CustomAuthUtil,Law of Demeter violation,The tool detected the smell in this method (customAuthTypeUtil) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.SingleTypeInfo.getValues; com.akto.types.CappedSet.getElements
akto,com.akto.utils,RedactSampleData,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: redactValue
akto,com.akto.utils,SampleDataToSTI,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.parsers.HttpCallParser; com.akto.runtime.APICatalogSync
akto,com.akto.utils,SampleDataToSTI,Law of Demeter violation,The tool detected the smell in this method (setSampleDataToSTI) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.traffic.SampleData.getId; com.akto.dto.traffic.Key.getMethod
akto,com.akto.utils,SampleDataToSTI,Law of Demeter violation,The tool detected the smell in this method (setSampleDataToSTI) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.traffic.SampleData.getId; com.akto.dto.traffic.Key.getUrl
akto,com.akto.utils,CustomAuthUtilTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.ApiInfo
akto,com.akto.utils,SampleDataToSTITest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.utils.SampleDataToSTI
akto,com.akto.utils,TestRedactSampleData,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.HttpResponseParams; com.akto.dto.HttpRequestParams
akto,com.akto.utils,TestRedactSampleData,Law of Demeter violation,The tool detected the smell in this method (testRedactDoneCorrect) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpRequestParams.getPayload; com.akto.dto.HttpResponseParams.getRequestParams
akto,com.akto.utils,HtmlCleanPolicy,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: POLICY_DEFINITION
akto,com.akto.utils,RandomString,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: upper; lower; digits; alphanum
akto,com.akto.utils,RateLimitCache,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: thresholdForDeletion
akto,com.akto.utils,RateLimitCache.IpInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.utils,Utils,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.OriginalHttpRequest; com.akto.log.LoggerMaker
akto,com.akto.utils,Utils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
akto,com.akto.utils,Utils,Law of Demeter violation,The tool detected the smell in this method (pushDataToKafka) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpRequestParams.setApiCollectionId; com.akto.dto.HttpResponseParams.getRequestParams
akto,com.akto.utils,TestRateLimitCache,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.utils.RateLimitCache
akto,com.akto.utils,MongoBasedTest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ACCOUNT_ID; mongodExe; mongod
akto,com.akto.action,AccessTokenAction,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.utils.Token
akto,com.akto.action,AccessTokenAction,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ACCESS_TOKEN_HEADER_NAME
akto,com.akto.action,AccountAction,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.UserAccountEntry; com.akto.log.LoggerMaker
akto,com.akto.action,AccountAction,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MAX_NUM_OF_LAMBDAS_TO_FETCH
akto,com.akto.action,AccountAction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (asgInstanceRefresh) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.utils.cloud.stack.aws.AwsStack.fetchResourcePhysicalIdByLogicalId; com.akto.utils.cloud.stack.aws.AwsStack.getInstance
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (lambdaInstanceRefresh) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.utils.cloud.stack.aws.AwsStack.fetchResourcePhysicalIdByLogicalId; com.akto.utils.cloud.stack.aws.AwsStack.getInstance
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (lambdaInstanceRefresh) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.utils.cloud.serverless.aws.Lambda.getInstance; com.akto.utils.cloud.serverless.aws.Lambda.invokeFunction
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (lambdaInstanceRefresh) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.utils.cloud.stack.aws.AwsStack.fetchResourcePhysicalIdByLogicalId; com.akto.utils.cloud.stack.aws.AwsStack.getInstance
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (lambdaInstanceRefresh) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.utils.cloud.serverless.aws.Lambda.getInstance; com.akto.utils.cloud.serverless.aws.Lambda.invokeFunction
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (lambdaInstanceRefresh) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.utils.cloud.stack.aws.AwsStack.fetchResourcePhysicalIdByLogicalId; com.akto.utils.cloud.stack.aws.AwsStack.getInstance
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (lambdaInstanceRefresh) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.utils.cloud.serverless.aws.Lambda.getInstance; com.akto.utils.cloud.serverless.aws.Lambda.invokeFunction
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (checkIfStairwayInstallation) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.utils.cloud.stack.aws.AwsStack.fetchStackStatus; com.akto.utils.cloud.stack.aws.AwsStack.getInstance
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (createNewAccount) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.action.UserAction.getSUser; com.akto.dto.User.getLogin
akto,com.akto.action,AccountAction,Law of Demeter violation,The tool detected the smell in this method (goToAccount) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.action.UserAction.getSUser; com.akto.dto.User.getAccounts
akto,com.akto.action,AdminSettingsAction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
akto,com.akto.action,ApiCollectionsAction,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.ApiCollection
akto,com.akto.action,ApiTokenAction,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.utils.RandomString; com.akto.dto.notifications.SlackWebhook
akto,com.akto.action,ApiTokenAction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
akto,com.akto.action,ApiTokenAction,Law of Demeter violation,The tool detected the smell in this method (addApiToken) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.action.UserAction.getSUser; com.akto.dto.User.getLogin
akto,com.akto.action,ApiTokenAction,Law of Demeter violation,The tool detected the smell in this method (deleteApiToken) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.action.UserAction.getSUser; com.akto.dto.User.getLogin
akto,com.akto.action,ApiTokenAction,Law of Demeter violation,The tool detected the smell in this method (fetchApiTokens) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.action.UserAction.getSUser; com.akto.dto.User.getLogin
akto,com.akto.action,ApiTokenAction,Law of Demeter violation,The tool detected the smell in this method (addSlackWebhook) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.action.UserAction.getSUser; com.akto.dto.User.getLogin
